WAS	CR-4&5	nickase	chrX	48544561	+	2689	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544562	+	74	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544565	+	180	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544566	+	1273	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544567	+	1084	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544568	+	2281	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544569	+	13051	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544570	-	411	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544570	+	502	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544571	-	1605	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544571	+	5810	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544575	-	7463	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544578	-	1262	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544580	-	27	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544581	+	1131	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544581	-	3031	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544583	-	698	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544585	+	117	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544585	-	3792	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544586	-	115	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544588	-	23666	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544589	-	485	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544590	-	53	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544591	-	1737	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544592	-	159	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544593	-	1158	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544595	-	667	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544601	-	2199	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544611	-	307	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544615	-	11191	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544616	-	28	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544651	-	27	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544724	-	65	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544736	+	119	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48544975	-	207	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48545018	-	1287	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48545036	-	31	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48545111	-	393	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48545216	-	42	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48545336	-	266	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48545374	-	575	WAS	48542185	48549817	inside
WAS	CR-4&5	nickase	chrX	48546376	+	254	WAS	48542185	48549817	inside
WAS	CR-3	chr1	246362758	+	79	SMYD3	245912641	246580714	inside
WAS	CR-3	chr10	101900552	+	392	ERLIN1	101909846	101945734	downstream
WAS	CR-3	chr10	108544113	+	36	SORCS1	108338420	108924466	inside
WAS	CR-3	chr10	109031040	-	139	SORCS1	108333420	108924466	upstream
WAS	CR-3	chr11	133253252	+	116	OPCML	132284874	133402403	inside
WAS	CR-3	chr14	50329267	-	216	NEMF	50250531	50319539	upstream
WAS	CR-3	chr18	27208218	+	25	MIR302F	27878875	27878926	upstream
WAS	CR-3	chr19	43866064	+	117	CD177	43857824	43867480	inside
WAS	CR-3	chr2	117830741	+	33	DDX18	118572254	118589953	upstream
WAS	CR-3	chr2	117830742	+	159	DDX18	118572254	118589953	upstream
WAS	CR-3	chr2	117830742	-	520	DDX18	118572254	118589953	upstream
WAS	CR-3	chr2	178038666	-	53	HNRNPA3	178077421	178088685	upstream
WAS	CR-3	chr2	122464329	-	530	MKI67IP	122484520	122494503	downstream
WAS	CR-3	chr3	76897206	-	58	ROBO2	77089293	77699114	upstream
WAS	CR-3	chr4	83377794	+	78	ENOPH1	83351725	83382244	inside
WAS	CR-3	chr4	11955475	+	37	HS3ST1	11399987	11430537	upstream
WAS	CR-3	chr4	74796181	-	587	PF4	74846541	74847841	downstream
WAS	CR-3	chr7	134937023	-	35	STRA8	134916730	134943244	inside
WAS	CR-3	chr8	145680756	+	120	CYHR1	145675314	145690418	inside
WAS	CR-3	chrX	146489898	+	1075	MIR514A2	146366158	146366246	upstream
WAS	CR-3	chrX	48544534	+	202	WAS	48542185	48549817	inside
WAS	CR-3	chrX	48544550	-	45	WAS	48542185	48549817	inside
WAS	CR-3	chrX	48544551	-	48	WAS	48542185	48549817	inside
WAS	CR-3	chrX	48544551	+	213	WAS	48542185	48549817	inside
WAS	CR-3	chrX	48544552	-	117	WAS	48542185	48549817	inside
WAS	CR-3	chrX	48544581	-	103	WAS	48542185	48549817	inside
TAT	CR-6	chr1	40801317	-	54	COL9A2	40766162	40782939	upstream
TAT	CR-6	chr1	121485192	-	5812	EMBP1	121260909	121313686	downstream
TAT	CR-6	chr1	121485339	+	169	EMBP1	121260909	121313686	downstream
TAT	CR-6	chr1	3485701	+	672	MIR551A	3477259	3477354	upstream
TAT	CR-6	chr1	192992544	+	25	UCHL5	192981495	193028523	inside
TAT	CR-6	chr10	18422119	+	39	CACNB2	18429605	18830688	upstream
TAT	CR-6	chr10	36307138	-	224	FZD8	35927176	35930362	upstream
TAT	CR-6	chr10	134916707	+	7926	GPR123	134901408	134945179	inside
TAT	CR-6	chr10	68248025	+	23	LRRTM3	68685791	68860867	upstream
TAT	CR-6	chr10	53134012	+	1637	MIR605	53059332	53059415	downstream
TAT	CR-6	chr10	17715458	-	2322	STAM	17686123	17758821	inside
TAT	CR-6	chr10	70341101	+	4826	TET1	70320116	70454239	inside
TAT	CR-6	chr10	121379450	+	30	TIAL1	121332977	121356541	upstream
TAT	CR-6	chr12	124385081	-	1260	CCDC92	124420954	124457163	downstream
TAT	CR-6	chr12	75491620	+	22	KCNC2	75433857	75603528	inside
TAT	CR-6	chr13	94824920	-	746	DCT	95091840	95131936	downstream
TAT	CR-6	chr13	88703274	+	2147	SLITRK5	88324869	88331870	downstream
TAT	CR-6	chr13	87116647	+	92	SLITRK6	86366921	86373483	upstream
TAT	CR-6	chr14	34433983	-	46	EGLN3	34393420	34420284	upstream
TAT	CR-6	chr14	76143194	+	343	TTLL5	76127550	76421425	inside
TAT	CR-6	chr15	34904369	-	46	GOLGA8B	34817483	34875771	upstream
TAT	CR-6	chr15	93386634	-	3408	LOC100507217	93426072	93441977	upstream
TAT	CR-6	chr15	66772438	-	461	SNAPC5	66782665	66790146	downstream
TAT	CR-6	chr16	86969126	-	29	FOXL1	86612114	86615304	downstream
TAT	CR-6	chr16	86969128	-	7695	FOXL1	86612114	86615304	downstream
TAT	CR-6	chr16	71599801	+	1453	LOC100132529	71599691	71606341	inside
TAT	CR-6	chr16	68155300	+	28	NFATC3	68119268	68263162	inside
TAT	CR-6	chr16	162263	-	802	NPRL3	135803	188697	inside
TAT	CR-6	chr16	72018319	-	434	PKD1L3	71963440	72033877	inside
TAT	CR-6	chr16	71609168	-	2052	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609367	+	22	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609368	+	1756	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609579	-	11289	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609746	+	862	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609804	+	60	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609808	+	147	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609810	+	751	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609815	+	472	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609816	+	30	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609819	+	25	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609823	-	33	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609823	+	5647	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609826	-	166	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609826	+	1019	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609827	-	152	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609827	+	413	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609828	+	5300	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609828	-	6670	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609829	+	184	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609829	-	599	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609830	-	910	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609831	-	36892	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609832	-	76	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609833	-	23	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609834	-	46	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609837	-	2020	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609839	-	29	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609840	-	285	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609841	-	2851	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609846	-	158	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609854	-	221	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609858	-	125	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609860	-	548	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609864	-	4491	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609991	-	23	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71609992	-	5840	TAT	71600753	71610998	inside
TAT	CR-6	chr16	71610219	-	68	TAT	71600753	71610998	inside
TAT	CR-6	chr16	70761732	-	469	VAC14-AS1	70788962	70807154	upstream
TAT	CR-6	chr17	15784406	-	96	ADORA2B	15848230	15879210	upstream
TAT	CR-6	chr17	64881309	-	604	CACNG5	64873390	64881395	inside
TAT	CR-6	chr17	41896925	-	231	MPP3	41878166	41910547	inside
TAT	CR-6	chr17	26728372	-	109	SLC46A1	26721660	26733230	inside
TAT	CR-6	chr18	34274612	-	153	KIAA1328	34409079	34805288	upstream
TAT	CR-6	chr18	36678885	-	191	MIR5583-1	37256684	37256743	upstream
TAT	CR-6	chr19	3527809	-	416	FZR1	3522953	3536755	inside
TAT	CR-6	chr2	32648080	+	10357	BIRC6	32582095	32843965	inside
TAT	CR-6	chr2	243032876	+	211	LOC728323	243030843	243102469	inside
TAT	CR-6	chr2	141643198	-	160	LRP1B	140988995	142889270	inside
TAT	CR-6	chr2	192515541	-	628	NABP1	192542797	192553248	upstream
TAT	CR-6	chr2	200160398	-	988	SATB2	200134222	200322819	inside
TAT	CR-6	chr2	180072936	+	90	SESTD1	179966418	180129350	inside
TAT	CR-6	chr2	214798229	+	201	VWC2L	215276460	215440653	upstream
TAT	CR-6	chr20	15174113	-	78	MACROD2	15177503	16033841	upstream
TAT	CR-6	chr20	15268972	-	1175	MACROD2	15177503	16033841	inside
TAT	CR-6	chr20	14813265	-	343	MACROD2-AS1	14864898	14910142	downstream
TAT	CR-6	chr20	14903876	-	25	MACROD2-AS1	14864898	14910142	inside
TAT	CR-6	chr20	23381699	-	3681	NAPB	23355155	23402156	inside
TAT	CR-6	chr22	18846258	-	2279	DGCR6	18893735	18899601	upstream
TAT	CR-6	chr3	60515102	-	88	FHIT	59735035	61237133	inside
TAT	CR-6	chr3	61066395	-	424	FHIT	59735035	61237133	inside
TAT	CR-6	chr3	168555735	+	96	MIR551B	168269641	168269737	downstream
TAT	CR-6	chr3	174204104	+	5294	NAALADL2	174577110	175523428	upstream
TAT	CR-6	chr3	61541466	+	2597	PTPRG	61547242	62280573	upstream
TAT	CR-6	chr3	4176740	+	107	SETMAR	4344987	4358949	upstream
TAT	CR-6	chr4	159544443	-	820	C4orf46	159587826	159593202	downstream
TAT	CR-6	chr4	91800264	+	114	CCSER1	91156181	91703154	downstream
TAT	CR-6	chr4	135343206	+	5978	PABPC4L	135117488	135122903	upstream
TAT	CR-6	chr6	21005754	-	1301	CDKAL1	20534687	21232634	inside
TAT	CR-6	chr6	119024247	+	2835	CEP85L	118781934	119031238	inside
TAT	CR-6	chr6	53018605	-	64	GCM1	52991759	53013624	upstream
TAT	CR-6	chr6	102689338	-	22	GRIK2	101846860	102517958	downstream
TAT	CR-6	chr7	91702637	-	336	CYP51A1	91741462	91763840	downstream
TAT	CR-6	chr7	91122513	-	81	FZD1	90893782	90898132	downstream
TAT	CR-6	chr7	10317102	-	775	PER4	9673899	9675447	downstream
TAT	CR-6	chr7	17996741	+	5259	SNX13	17830384	17980131	upstream
TAT	CR-6	chr8	68961662	+	702	PREX2	68864602	69143897	inside
TAT	CR-6	chr8	74615795	+	42	STAU2	74332603	74659162	inside
TAT	CR-6	chr9	135515407	-	821	GTF3C4	135545727	135565470	upstream
TAT	CR-6	chrX	124683735	-	384	LOC100129520	124453968	124456950	downstream
TAT	CR-6	chrX	92419127	-	2169	NAP1L3	92925924	92928682	downstream
TAT	CR-6	chrX	114859022	-	37	PLS3	114827818	114885179	inside
TAT	CR-1	chr1	244021663	+	93	AKT3	243663020	244006886	upstream
TAT	CR-1	chr1	198417634	+	3122	ATP6V1G3	198492351	198510075	downstream
TAT	CR-1	chr1	207874191	-	44	CD46	207925382	207968861	upstream
TAT	CR-1	chr1	92137510	+	33	CDC7	91966664	91991321	downstream
TAT	CR-1	chr1	245189263	-	343	EFCAB2	245133630	245288530	inside
TAT	CR-1	chr1	228321365	+	2483	GUK1	228327784	228336655	upstream
TAT	CR-1	chr1	23605307	+	255	HNRNPR	23636275	23670853	downstream
TAT	CR-1	chr1	156065752	+	76	LMNA	156052368	156107657	inside
TAT	CR-1	chr1	190811929	+	34	LOC440704	190594019	190770788	downstream
TAT	CR-1	chr1	81771303	-	61	LPHN2	82266081	82458107	upstream
TAT	CR-1	chr1	70584575	+	5176	LRRC40	70610484	70671361	downstream
TAT	CR-1	chr1	198968492	+	478	MIR181A1HG	198777131	198906558	upstream
TAT	CR-1	chr1	171574897	-	30	MYOC	171604556	171621773	downstream
TAT	CR-1	chr1	52072735	+	51	OSBPL9	52082545	52254891	upstream
TAT	CR-1	chr1	78940674	-	299	PTGFR	78956727	79006386	upstream
TAT	CR-1	chr1	16590927	+	117	RSG1	16558181	16563659	upstream
TAT	CR-1	chr1	54881288	-	948	SSBP3	54691103	54872068	upstream
TAT	CR-1	chr1	118580556	+	31	WDR3	118472371	118503049	downstream
TAT	CR-1	chr1	118580557	+	5825	WDR3	118472371	118503049	downstream
TAT	CR-1	chr1	118580559	+	22	WDR3	118472371	118503049	downstream
TAT	CR-1	chr1	68798111	+	647	WLS	68591040	68698284	upstream
TAT	CR-1	chr10	13540491	+	2012	BEND7	13483087	13544976	inside
TAT	CR-1	chr10	53741804	-	102	CSTF2T	53455245	53459355	upstream
TAT	CR-1	chr10	101644018	-	120	DNMBP-AS1	101686965	101718755	upstream
TAT	CR-1	chr10	12304566	+	7777	NUDT5	12209572	12238143	upstream
TAT	CR-1	chr10	119674419	-	1986	RAB11FIP2	119764426	119806114	downstream
TAT	CR-1	chr10	123925292	-	424	TACC2	123923104	124014057	inside
TAT	CR-1	chr10	98300030	-	3283	TLL2	98124362	98273683	upstream
TAT	CR-1	chr11	98934836	-	1478	CNTN5	98891705	100180433	inside
TAT	CR-1	chr11	85086833	+	394	DLG2	83166055	85338314	inside
TAT	CR-1	chr11	81966303	+	86	MIR4300	81601782	81601878	upstream
TAT	CR-1	chr11	72481602	-	133	MIR4692	72494574	72494637	upstream
TAT	CR-1	chr11	32398515	+	957	WT1	32409321	32452363	downstream
TAT	CR-1	chr11	32421755	-	309	WT1	32409321	32452363	inside
TAT	CR-1	chr12	100234136	+	148	ANKS1B	99128568	100378432	inside
TAT	CR-1	chr12	105814149	+	2186	C12orf75	105724413	105765296	downstream
TAT	CR-1	chr12	31536546	+	272	FAM60A	31433519	31479159	upstream
TAT	CR-1	chr12	78371345	-	145	NAV3	78225068	78606790	inside
TAT	CR-1	chr12	100773024	+	36	SLC17A8	100750856	100815837	inside
TAT	CR-1	chr12	100773028	+	27	SLC17A8	100750856	100815837	inside
TAT	CR-1	chr12	100773029	+	9284	SLC17A8	100750856	100815837	inside
TAT	CR-1	chr12	51244112	-	680	TMPRSS12	51236700	51281663	inside
TAT	CR-1	chr12	133747933	+	144	ZNF268	133757994	133783697	upstream
TAT	CR-1	chr13	94828746	+	36	DCT	95091840	95131936	downstream
TAT	CR-1	chr13	93327784	-	851	GPC5-AS1	93353641	93372208	downstream
TAT	CR-1	chr13	94017576	-	139	GPC6	93879077	95060273	inside
TAT	CR-1	chr13	94628371	+	72	GPC6-AS2	94470676	94510726	upstream
TAT	CR-1	chr13	94767215	-	367	GPC6-AS2	94470676	94510726	upstream
TAT	CR-1	chr13	73506333	+	789	KLF5	73633141	73651676	upstream
TAT	CR-1	chr13	97445972	+	313	LINC00359	97593534	97636426	downstream
TAT	CR-1	chr13	65783945	-	2271	LINC00395	64241814	64312151	upstream
TAT	CR-1	chr13	54935063	+	1311	MIR1297	54886106	54886183	upstream
TAT	CR-1	chr13	91012052	+	119	MIR622	90883435	90883531	downstream
TAT	CR-1	chr13	80557706	-	670	SPRY2	80910111	80915086	downstream
TAT	CR-1	chr14	102095907	-	24	DIO3	102027687	102029789	downstream
TAT	CR-1	chr14	50329269	-	9100	NEMF	50250531	50319539	upstream
TAT	CR-1	chr14	33283250	-	6442	NPAS3	33408458	34273382	upstream
TAT	CR-1	chr14	68069986	-	284	PIGH	68056022	68067017	upstream
TAT	CR-1	chr14	50053596	+	3594	RPS29	50050289	50053134	upstream
TAT	CR-1	chr14	76420610	+	106	TGFB3	76424441	76448092	downstream
TAT	CR-1	chr14	76420611	+	41	TGFB3	76424441	76448092	downstream
TAT	CR-1	chr15	56148852	-	533	NEDD4	56119121	56209329	inside
TAT	CR-1	chr15	48027356	-	9468	SEMA6D	48010685	48066420	inside
TAT	CR-1	chr16	64143014	-	144	CDH11	64980682	65155919	downstream
TAT	CR-1	chr16	243699	+	1906	HBQ1	230332	231178	downstream
TAT	CR-1	chr16	71609109	+	2704	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609773	+	36	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609775	+	13718	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609801	-	260	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609801	+	1482	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609802	+	1633	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609803	-	53	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609803	+	132	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609804	-	595	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609805	-	23	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609808	-	1908	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609814	-	878	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71609820	-	37	TAT	71600753	71610998	inside
TAT	CR-1	chr16	71610091	-	40	TAT	71600753	71610998	inside
TAT	CR-1	chr16	78829295	+	3152	WWOX	78133326	78134096	downstream
TAT	CR-1	chr17	75360363	-	56	9-Sep	75369271	75496678	upstream
TAT	CR-1	chr17	16597386	-	129	CCDC144A	16593638	16678311	inside
TAT	CR-1	chr17	72704686	-	3290	CD300LF	72690451	72709108	inside
TAT	CR-1	chr17	42882568	+	26	GJC1	42875815	42907607	inside
TAT	CR-1	chr17	42882569	+	50	GJC1	42875815	42907607	inside
TAT	CR-1	chr17	42882570	+	14953	GJC1	42875815	42907607	inside
TAT	CR-1	chr17	53200005	+	2007	HLF	53342320	53402426	upstream
TAT	CR-1	chr17	58008118	+	449	RNFT1	58029722	58042117	downstream
TAT	CR-1	chr17	62232521	+	3868	SNORA76	62223698	62223831	downstream
TAT	CR-1	chr18	26357521	-	8899	CDH2	25530929	25757445	upstream
TAT	CR-1	chr18	33952199	-	76	FHOD3	33877701	34360018	inside
TAT	CR-1	chr18	34361440	-	2077	KIAA1328	34409079	34805288	upstream
TAT	CR-1	chr18	59856690	+	394	KIAA1468	59854523	59974355	inside
TAT	CR-1	chr19	2049533	-	14550	MKNK2	2037469	2051243	inside
TAT	CR-1	chr19	2049534	-	24	MKNK2	2037469	2051243	inside
TAT	CR-1	chr19	34909893	-	7741	UBA2	34919267	34960798	upstream
TAT	CR-1	chr2	165184223	-	22	GRB14	165349322	165478360	downstream
TAT	CR-1	chr2	30741697	+	104	LCLAT1	30670136	30867091	inside
TAT	CR-1	chr2	20029028	+	64	LINC00954	20068614	20084808	upstream
TAT	CR-1	chr2	141410559	-	22	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	141410560	-	455	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	141641804	+	2746	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	141670753	-	3120	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	141699993	+	824	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	141757956	+	1612	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142184391	-	5867	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142233264	+	1525	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142245160	+	21	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142288903	-	49	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142344524	+	47	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142344525	+	134	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142344526	+	118	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	142398365	-	328	LRP1B	140988995	142889270	inside
TAT	CR-1	chr2	136384688	+	3328	MIR128-1	136422966	136423048	upstream
TAT	CR-1	chr2	212874887	+	26	MIR548F2	213290986	213291084	downstream
TAT	CR-1	chr2	213067045	-	35	MIR548F2	213290986	213291084	downstream
TAT	CR-1	chr2	27973561	-	650	MRPL33	27994583	28002608	upstream
TAT	CR-1	chr20	15074915	-	318	MACROD2	15177503	16033841	upstream
TAT	CR-1	chr20	15074915	+	332	MACROD2	15177503	16033841	upstream
TAT	CR-1	chr20	15392754	-	150	MACROD2	15177503	16033841	inside
TAT	CR-1	chr20	33042867	-	1588	MIR644A	33054129	33054223	upstream
TAT	CR-1	chr20	21344096	-	73	NKX2-4	21376004	21378047	downstream
TAT	CR-1	chr22	39180078	-	214	DNAL4	39174512	39190161	inside
TAT	CR-1	chr22	36974268	-	2043	EIF3D	36906896	36925277	upstream
TAT	CR-1	chr22	34254780	-	212	LARGE	33669061	34316416	inside
TAT	CR-1	chr22	34038855	-	99	LARGE-AS1	34120971	34146803	upstream
TAT	CR-1	chr3	97362663	+	100	ARL6	97483364	97520086	upstream
TAT	CR-1	chr3	11317038	-	24	ATG7	11314009	11599139	inside
TAT	CR-1	chr3	53546397	-	241	CACNA1D	53529075	53846492	inside
TAT	CR-1	chr3	54822114	-	207	CACNA2D3-AS1	54908631	54935282	downstream
TAT	CR-1	chr3	190023520	+	26	CLDN1	190023489	190040235	inside
TAT	CR-1	chr3	97269061	-	17318	EPHA6	97158436	97367421	inside
TAT	CR-1	chr3	97269062	-	33	EPHA6	97158436	97367421	inside
TAT	CR-1	chr3	60409696	+	109	FHIT	59735035	61237133	inside
TAT	CR-1	chr3	13760504	-	2421	LINC00620	13692220	13788132	inside
TAT	CR-1	chr3	39587828	+	609	MOBP	39543556	39544517	downstream
TAT	CR-1	chr3	58380071	+	69	PDHB	58413356	58419566	downstream
TAT	CR-1	chr3	110188712	+	337	PVRL3-AS1	110764162	110788806	downstream
TAT	CR-1	chr3	76803880	-	5189	ROBO2	77089293	77699114	upstream
TAT	CR-1	chr3	76962858	-	47	ROBO2	77089293	77699114	upstream
TAT	CR-1	chr3	77114786	-	95	ROBO2	77089293	77699114	inside
TAT	CR-1	chr4	41087300	+	22	APBB2	40812043	41216635	inside
TAT	CR-1	chr4	109845033	+	101	ETNPPL	109663201	109684235	upstream
TAT	CR-1	chr4	181796198	-	358	LINC00290	181985242	182080302	downstream
TAT	CR-1	chr4	180249711	+	4423	LOC285501	178649910	178911904	downstream
TAT	CR-1	chr4	151956461	-	75	LRBA	151185810	151936649	upstream
TAT	CR-1	chr4	89579287	+	587	NAP1L5	89617065	89619023	downstream
TAT	CR-1	chr4	146386664	+	21	SMAD1	146402950	146480325	upstream
TAT	CR-1	chr4	146386665	+	7484	SMAD1	146402950	146480325	upstream
TAT	CR-1	chr4	118026016	-	1477	TRAM1L1	118004709	118006736	upstream
TAT	CR-1	chr4	10132123	-	129	WDR1	10075962	10118573	upstream
TAT	CR-1	chr5	52629564	+	23	FST	52776263	52782304	upstream
TAT	CR-1	chr5	52629565	+	7155	FST	52776263	52782304	upstream
TAT	CR-1	chr5	21737386	+	148	GUSBP1	21459588	21474565	downstream
TAT	CR-1	chr5	109138215	-	21	LOC100289673	109218882	109221200	upstream
TAT	CR-1	chr5	128499037	-	99	MIR4633	128433380	128433459	downstream
TAT	CR-1	chr5	149910614	-	1266	NDST1	149887673	149937773	inside
TAT	CR-1	chr5	78935730	-	230	PAPD4	78908242	78982471	inside
TAT	CR-1	chr5	10452626	-	690	ROPN1L	10441973	10465138	inside
TAT	CR-1	chr5	150742597	-	52	SLC36A2	150694538	150727151	upstream
TAT	CR-1	chr6	143433969	-	10289	AIG1	143382022	143661441	inside
TAT	CR-1	chr6	118805198	-	327	BRD7P3	118822535	118824996	upstream
TAT	CR-1	chr6	154778383	+	266	CNKSR3	154726432	154831753	inside
TAT	CR-1	chr6	1322758	-	264	FOXQ1	1312674	1314993	downstream
TAT	CR-1	chr6	16246363	-	6522	GMPR	16238810	16295780	inside
TAT	CR-1	chr6	114703948	+	2301	HS3ST5	114376749	114384041	upstream
TAT	CR-1	chr6	24260294	+	1604	KAAG1	24357130	24358512	upstream
TAT	CR-1	chr6	39651213	+	149	KIF6	39302875	39693181	inside
TAT	CR-1	chr6	12810774	+	137	PHACTR1	12717036	13288075	inside
TAT	CR-1	chr6	12810792	-	188	PHACTR1	12717036	13288075	inside
TAT	CR-1	chr6	12810793	-	176	PHACTR1	12717036	13288075	inside
TAT	CR-1	chr6	12810802	-	24	PHACTR1	12717036	13288075	inside
TAT	CR-1	chr6	12810806	-	3118	PHACTR1	12717036	13288075	inside
TAT	CR-1	chr6	12810818	-	339	PHACTR1	12717036	13288075	inside
TAT	CR-1	chr7	152633671	+	28	ACTR3B	152456833	152552464	downstream
TAT	CR-1	chr7	40535159	-	55	C7orf10	40174574	40900366	inside
TAT	CR-1	chr7	3147663	-	52	CARD11	2945709	3083509	upstream
TAT	CR-1	chr7	110664657	+	947	LRRN3	110731061	110765509	upstream
TAT	CR-1	chr8	76422933	+	3502	HNF4G	76452202	76479061	upstream
TAT	CR-1	chr8	89712133	+	6911	MMP16	89049459	89339717	upstream
